,Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
2359,1500.0,2007-11-04,tootci,425.0,2.89%,530xx,WI,10+ years,0.0
2360,3000.0,2007-11-04,brewers2000,556.0,22.94%,549xx,WI,10+ years,0.0
2361,2500.0,2007-11-04,wamaitha,458.0,30.23%,381xx,TN,< 1 year,0.0
2362,15000.0,2007-11-04,gafire30,608.0,8.67%,301xx,GA,< 1 year,0.0
2363,8000.0,2007-11-04,unicornjill1,456.0,0%,301xx,GA,7 years,0.0
2364,15000.0,2007-11-04,rebel5566,495.0,32.26%,301xx,GA,< 1 year,0.0
2365,12000.0,2007-11-04,ntuloan,0.0,0.48%,982xx,WA,2 years,0.0
2366,2500.0,2007-11-04,wachoo,436.0,17.86%,346xx,FL,< 1 year,0.0
2367,10000.0,2007-11-04,Mr. Nice,524.0,10.34%,292xx,SC,< 1 year,0.0
2368,1500.0,2007-11-04,Aaron,479.0,13.61%,774xx,TX,< 1 year,0.0
2369,5000.0,2007-11-04,Jolfstn,547.0,4.24%,999xx,AK,4 years,0.0
2370,20000.0,2007-11-04,David Hill,716.0,30.14%,220xx,VA,< 1 year,0.0
2371,1500.0,2007-11-04,abetterme,665.0,0%,210xx,MD,< 1 year,0.0
2372,7525.0,2007-11-04,Paying off the credit cards!,653.0,20.48%,803xx,CO,1 year,0.0
2373,5000.0,2007-11-04,highcard74,612.0,49.72%,104xx,NY,3 years,0.0
2374,5000.0,2007-11-04,iceberry67,527.0,22.85%,104xx,NY,10+ years,0.0
2375,2500.0,2007-11-04,wallygran,539.0,0.55%,787xx,TX,9 years,0.0
2376,5000.0,2007-11-04,gbimports,637.0,29.17%,336xx,FL,1 year,0.0
2377,2500.0,2007-11-04,jp00x,510.0,3.59%,352xx,AL,1 year,0.0
2378,2000.0,2007-11-04,dawnluramarie,491.0,36.43%,034xx,NH,2 years,0.0
2379,13000.0,2007-11-04,Eccl. 9.11,615.0,1.5%,384xx,TN,10+ years,0.0
2380,25000.0,2007-11-04,bob58,737.0,35.39%,442xx,OH,10+ years,0.0
2381,5000.0,2007-11-04,jmignone,681.0,38.28%,300xx,GA,5 years,0.0
2382,2000.0,2007-11-04,bori,645.0,27.41%,775xx,TX,4 years,0.0
2383,24000.0,2007-11-04,bradall36,615.0,21.31%,300xx,GA,4 years,0.0
2384,3000.0,2007-11-04,ashleysmom,493.0,0%,894xx,NV,< 1 year,0.0
2385,1000.0,2007-11-04,mj6music,620.0,76%,117xx,NY,2 years,0.0
2386,4000.0,2007-11-04,High Interest cards,626.0,29.93%,996xx,AK,10+ years,0.0
2387,5000.0,2007-11-04,great pyr,552.0,1.83%,770xx,TX,1 year,0.0
2388,25000.0,2007-11-04,Monopoly,759.0,5.55%,553xx,MN,10+ years,0.0
2389,5700.0,2007-11-04,kiwoddess,593.0,18.76%,802xx,CO,10+ years,0.0
2390,6000.0,2007-11-04,rcam6727,557.0,67.83%,404xx,KY,3 years,0.0
2391,5000.0,2007-11-04,Education,759.0,0.75%,803xx,CO,< 1 year,0.0
2392,25000.0,2007-11-05,lclayton,651.0,36%,342xx,FL,2 years,0.0
2393,10000.0,2007-11-05,chall,550.0,15.17%,137xx,NY,6 years,0.0
2394,5000.0,2007-11-05,TAD05,631.0,8.4%,700xx,LA,1 year,0.0
2395,25000.0,2007-11-05,Joda,695.0,24.18%,058xx,VT,10+ years,0.0
2396,5000.0,2007-11-05,Consolidate Installment Loans,619.0,24.64%,630xx,MO,4 years,0.0
2397,8000.0,2007-11-05,supreme,469.0,3.07%,300xx,GA,< 1 year,0.0
2398,2500.0,2007-11-05,bziehm,477.0,1%,532xx,WI,< 1 year,0.0
2399,5000.0,2007-11-05,tc7,441.0,21.17%,271xx,NC,9 years,0.0
2400,1500.0,2007-11-05,cvisbell,490.0,11.68%,782xx,TX,5 years,0.0
2401,20000.0,2007-11-05,warstar,433.0,0%,070xx,NJ,< 1 year,0.0
2402,2000.0,2007-11-05,Bulldog66,673.0,36.64%,302xx,GA,5 years,0.0
2403,5000.0,2007-11-05,Michael Matthews,513.0,2.21%,303xx,GA,< 1 year,0.0
2404,17000.0,2007-11-05,armgr1,509.0,2.94%,379xx,TN,< 1 year,0.0
2405,20000.0,2007-11-05,alexandercarr2,598.0,11.8%,799xx,TX,2 years,0.0
2406,7000.0,2007-11-05,funnychick1987,470.0,77.68%,728xx,AR,< 1 year,0.0
2407,1500.0,2007-11-05,Snootie03,0.0,0%,284xx,NC,3 years,0.0
2408,2500.0,2007-11-05,aalvg,482.0,0.52%,300xx,GA,10+ years,0.0
2409,2500.0,2007-11-05,Troygoldie,558.0,48.05%,302xx,GA,< 1 year,0.0
2410,2000.0,2007-11-05,drclawgirl,422.0,40.02%,276xx,NC,1 year,0.0
2411,2650.0,2007-11-05,bigjake229,612.0,31.3%,983xx,WA,< 1 year,0.0
2412,5000.0,2007-11-05,mounds,472.0,5.08%,622xx,MO,9 years,0.0
2413,25000.0,2007-11-05,lepidus,682.0,29.06%,787xx,TX,< 1 year,0.0
2414,4000.0,2007-11-05,Tone,628.0,0.78%,105xx,NY,4 years,0.0
2415,15000.0,2007-11-05,kfduncan,642.0,6.72%,701xx,LA,< 1 year,0.0
2416,2000.0,2007-11-05,falcon3509,623.0,1%,300xx,GA,3 years,0.0
2417,15000.0,2007-11-05,mdinetta,698.0,49.32%,871xx,NM,< 1 year,0.0
2418,5000.0,2007-11-05,Lucy,482.0,12.05%,329xx,FL,3 years,0.0
2419,3000.0,2007-11-05,davidk,452.0,4.45%,431xx,OH,9 years,0.0
2420,5000.0,2007-11-05,kalmstorm,519.0,0%,238xx,VA,3 years,0.0
2421,5000.0,2007-11-05,Barbara Bisanz,623.0,46.08%,300xx,GA,< 1 year,0.0
2422,1000.0,2007-11-05,shyne,478.0,0%,215xx,MD,5 years,0.0
2423,25000.0,2007-11-05,silverchair,483.0,32.61%,453xx,OH,< 1 year,0.0
2424,4000.0,2007-11-05,bl0ndebebe2,616.0,9.75%,088xx,NJ,2 years,0.0
2425,25000.0,2007-11-05,BCHRIST230,612.0,19.75%,021xx,MA,1 year,0.0
2426,7500.0,2007-11-05,Jay Aiken,651.0,8.74%,300xx,GA,7 years,0.0
2427,1500.0,2007-11-05,captshow,573.0,0%,300xx,GA,< 1 year,0.0
2428,15000.0,2007-11-06,jonjon71,600.0,40.14%,302xx,GA,4 years,0.0
2429,25000.0,2007-11-06,brandyben,521.0,1.73%,112xx,NY,< 1 year,0.0
2430,15000.0,2007-11-06,dakota89,661.0,19.62%,236xx,VA,2 years,0.0
2431,12000.0,2007-11-06,SweetP,578.0,25.52%,300xx,GA,5 years,0.0
2432,25000.0,2007-11-06,suzibean,644.0,25.51%,130xx,NY,8 years,0.0
2433,5000.0,2007-11-06,mrgooddad,650.0,12.81%,300xx,GA,1 year,0.0
2434,10000.0,2007-11-06,mdseaux,549.0,9.15%,705xx,LA,2 years,0.0
2435,6500.0,2007-11-06,sdavis,566.0,0%,221xx,VA,9 years,0.0
2436,25000.0,2007-11-06,need_help,486.0,42.66%,857xx,AZ,< 1 year,0.0
2437,5000.0,2007-11-06,jamesblue,592.0,45.73%,379xx,TN,1 year,0.0
2438,6000.0,2007-11-06,czar,556.0,24.22%,900xx,CO,< 1 year,0.0
2439,5000.0,2007-11-06,gabbiea,599.0,12.62%,342xx,FL,4 years,0.0
2440,2000.0,2007-11-06,Athibeault,575.0,0%,216xx,MD,1 year,0.0
2441,25000.0,2007-11-06,Yogini,549.0,23.71%,852xx,AZ,2 years,0.0
2442,5000.0,2007-11-06,Car purchase,674.0,23.01%,852xx,AZ,3 years,0.0
2443,15000.0,2007-11-06,applied_wisdom,628.0,1.55%,061xx,CT,2 years,0.0
2444,15000.0,2007-11-06,Need working capital for coffee house.,700.0,1.97%,278xx,NC,4 years,0.0
2445,6000.0,2007-11-06,Finishing home projects,655.0,11.64%,182xx,PA,3 years,0.0
2446,7500.0,2007-11-06,shortfortuned,619.0,1.88%,331xx,FL,1 year,0.0
2447,2000.0,2007-11-06,jangus74,480.0,14.82%,295xx,SC,3 years,0.0
2448,5000.0,2007-11-06,wwinterberg,507.0,0%,333xx,FL,< 1 year,0.0
2449,3000.0,2007-11-06,Loan to Pay Off Medical Bills,532.0,6.34%,791xx,TX,4 years,0.0
2450,5000.0,2007-11-06,Pay off auto loan,587.0,13.84%,351xx,AL,2 years,0.0
2451,1500.0,2007-11-06,princess2087,529.0,22.3%,530xx,WI,9 years,0.0
2452,2500.0,2007-11-06,jenif371,513.0,0%,461xx,IN,1 year,0.0
2453,24625.0,2007-11-06,Debt consolidation,677.0,10.76%,112xx,NY,< 1 year,0.0
2454,6000.0,2007-11-06,CCK,637.0,27.48%,711xx,LA,10+ years,0.0
2455,9500.0,2007-11-06,RRIG,533.0,12.48%,331xx,FL,2 years,0.0
2456,1950.0,2007-11-06,Beansprout,521.0,0.91%,212xx,MD,< 1 year,0.0
2457,15000.0,2007-11-06,Help,683.0,16.68%,333xx,FL,< 1 year,0.0
2458,2500.0,2007-11-06,ndoutoum,506.0,6.67%,103xx,NY,5 years,0.0
2459,12000.0,2007-11-07,Hardhead62,678.0,12.49%,731xx,OK,5 years,0.0
2460,2500.0,2007-11-07,RMACIEIRA,488.0,44.43%,071xx,NJ,3 years,0.0
2461,10000.0,2007-11-07,dcdavis,590.0,5.08%,705xx,LA,1 year,0.0
2462,2500.0,2007-11-07,jaysurgjo,577.0,9.75%,081xx,NJ,2 years,0.0
2463,5000.0,2007-11-07,texas1948,482.0,6.36%,760xx,TX,< 1 year,0.0
2464,5000.0,2007-11-07,mansfield,483.0,6.36%,760xx,TX,< 1 year,0.0
2465,6000.0,2007-11-07,wanda31903,408.0,0.2%,368xx,AL,4 years,0.0
2466,6000.0,2007-11-07,sammy36869,498.0,0.2%,368xx,AL,3 years,0.0
2467,10000.0,2007-11-07,Self,575.0,2.04%,038xx,NH,< 1 year,0.0
2468,2000.0,2007-11-07,Ac4303,606.0,29.31%,750xx,TX,1 year,0.0
2469,15000.0,2007-11-07,actionaire,635.0,41.91%,300xx,GA,3 years,0.0
2470,6000.0,2007-11-07,Giff,529.0,16.71%,469xx,IN,10+ years,0.0
2471,25000.0,2007-11-07,kflu,592.0,0.42%,750xx,TX,< 1 year,0.0
2472,5000.0,2007-11-07,joy_kywonna,644.0,3.84%,331xx,FL,2 years,0.0
2473,10000.0,2007-11-07,FiddleFort,634.0,23.43%,840xx,UT,< 1 year,0.0
2474,800.0,2007-11-07,ltodd,530.0,16.91%,430xx,OH,< 1 year,0.0
2475,7500.0,2007-11-07,Lorac,505.0,16.99%,945xx,CA,4 years,0.0
2476,2500.0,2007-11-07,ewayner,608.0,1.04%,270xx,NC,< 1 year,0.0
2477,1000.0,2007-11-07,College Education,716.0,20.4%,070xx,NJ,1 year,0.0
2478,10000.0,2007-11-07,USAFHaynes,,100%,917xx,CA,2 years,0.0
2479,15000.0,2007-11-07,ethanwa79,663.0,18.16%,980xx,WA,< 1 year,0.0
2480,5000.0,2007-11-07,coconutgoddess,388.0,16.76%,840xx,UT,< 1 year,0.0
2481,16000.0,2007-11-07,Consolidating debt & expanding business,662.0,24.37%,310xx,GA,< 1 year,0.0
2482,15000.0,2007-11-07,SadaJones13,560.0,19.4%,025xx,MA,1 year,0.0
2483,4000.0,2007-11-07,kreedy,541.0,14.89%,787xx,TX,2 years,0.0
2484,15000.0,2007-11-07,daveb1964,592.0,7.17%,194xx,PA,10+ years,0.0
2485,25000.0,2007-11-07,JMDCorp,677.0,14.14%,325xx,FL,2 years,0.0
2486,20000.0,2007-11-07,CNoalis,525.0,0%,346xx,FL,< 1 year,0.0
2487,3500.0,2007-11-07,Mih Son,0.0,3.49%,244xx,VA,< 1 year,0.0
2488,2500.0,2007-11-07,Clay,634.0,33.6%,354xx,AL,< 1 year,0.0
2489,6000.0,2007-11-07,jnimako,497.0,13.2%,104xx,NY,< 1 year,0.0
2490,20000.0,2007-11-07,swilson,569.0,42.35%,761xx,TX,4 years,0.0
2491,19900.0,2007-11-07,FUTURE BILLONARE,525.0,2.68%,236xx,VA,3 years,0.0
2492,5000.0,2007-11-07,simplicity74,435.0,18.79%,366xx,AL,3 years,0.0
2493,25000.0,2007-11-07,MichaelFooshee,680.0,22.08%,752xx,TX,4 years,0.0
2494,14000.0,2007-11-07,mattm868,668.0,13.98%,131xx,NY,2 years,0.0
2495,2500.0,2007-11-08,Regina623,565.0,23.67%,850xx,AZ,1 year,0.0
2496,5000.0,2007-11-08,Americanmade,570.0,0%,462xx,IN,1 year,0.0
2497,2000.0,2007-11-08,"Moving to Iowa, need to pay off car loan",659.0,19.85%,549xx,WI,< 1 year,0.0
2498,15000.0,2007-11-08,raven2116,447.0,45.12%,655xx,MO,10+ years,0.0
2499,7000.0,2007-11-08,jlam1021,615.0,19.24%,871xx,NM,5 years,0.0
2500,8000.0,2007-11-08,time4achange,625.0,31.92%,221xx,VA,< 1 year,0.0
2501,5000.0,2007-11-08,lake area realtor,678.0,42.24%,656xx,MO,2 years,0.0
2502,15000.0,2007-11-08,18807,497.0,2.66%,441xx,OH,< 1 year,0.0
2503,1000.0,2007-11-08,alofton1613,643.0,21.28%,322xx,FL,< 1 year,0.0
2504,5000.0,2007-11-08,GreeneSR,517.0,18.18%,633xx,MO,10+ years,0.0
2505,20000.0,2007-11-08,hadi_sh11,617.0,27.2%,631xx,MO,2 years,0.0
2506,15000.0,2007-11-08,brownie99,670.0,24.84%,774xx,TX,4 years,0.0
2507,10000.0,2007-11-08,tony540i,516.0,5.36%,080xx,NJ,6 years,0.0
2508,3000.0,2007-11-08,Determined,536.0,41.71%,363xx,AL,3 years,0.0
2509,10000.0,2007-11-08,onlinepoet,671.0,45.05%,850xx,AZ,10+ years,0.0
2510,18000.0,2007-11-08,bill p,489.0,5.97%,148xx,NY,7 years,0.0
2511,500.0,2007-11-08,malik,0.0,0%,631xx,MO,< 1 year,0.0
2512,25000.0,2007-11-08,COOPER,579.0,25.4%,856xx,AZ,1 year,0.0
2513,25000.0,2007-11-08,personal loan ,671.0,20.09%,021xx,MA,9 years,0.0
2514,10000.0,2007-11-08,mabelle5,665.0,30.65%,201xx,VA,1 year,0.0
2515,25000.0,2007-11-08,strawberry,595.0,0%,766xx,TX,< 1 year,0.0
2516,2500.0,2007-11-08,linlee,445.0,37.2%,634xx,MO,10+ years,0.0
2517,4000.0,2007-11-08,kamand4kids,479.0,0.5%,272xx,NC,8 years,0.0
2518,18000.0,2007-11-08,RN1975,458.0,0%,232xx,VA,< 1 year,0.0
2519,3000.0,2007-11-08,JennAvery,487.0,0%,040xx,ME,< 1 year,0.0
2520,20000.0,2007-11-08,Mr.H,639.0,20.88%,547xx,WI,2 years,0.0
2521,4800.0,2007-11-08,lydacole,668.0,13.33%,226xx,VA,2 years,0.0
2522,5000.0,2007-11-08,MrsGray01,562.0,43.65%,871xx,NM,< 1 year,0.0
2523,2000.0,2007-11-08,af2686,556.0,14.63%,457xx,OH,6 years,0.0
2524,15000.0,2007-11-08,LoisRyan,520.0,1.45%,139xx,NY,10+ years,0.0
2525,5000.0,2007-11-08,faye,546.0,21.21%,210xx,MD,2 years,0.0
2526,3000.0,2007-11-08,Virtouswoman,462.0,13.18%,302xx,GA,1 year,0.0
2527,1500.0,2007-11-08,hellorockview14,592.0,32.04%,440xx,OH,< 1 year,0.0
2528,5500.0,2007-11-08,1Pogirl,588.0,15.03%,394xx,MS,10+ years,0.0
2529,3000.0,2007-11-08,Denosh,592.0,11.59%,136xx,NY,10+ years,0.0
2530,5000.0,2007-11-08,ttboy,482.0,13.84%,761xx,TX,1 year,0.0
2531,20000.0,2007-11-08,toshmarie,515.0,10.33%,853xx,AZ,< 1 year,0.0
2532,20000.0,2007-11-08,sefrohlich,588.0,64.09%,598xx,MT,1 year,0.0
2533,10000.0,2007-11-08,tlsandoval,618.0,28.08%,802xx,CO,< 1 year,0.0
2534,20000.0,2007-11-08,mrbboyfilosofi,657.0,45.63%,333xx,FL,< 1 year,0.0
2535,20000.0,2007-11-08,rbt0409,647.0,8.77%,060xx,CT,3 years,0.0
2536,4000.0,2007-11-08,purple747,555.0,22.11%,321xx,FL,8 years,0.0
2537,5000.0,2007-11-09,Dizzale,524.0,24.48%,260xx,WV,< 1 year,0.0
2538,1000.0,2007-11-09,mrs_barbie,544.0,23.37%,432xx,OH,7 years,0.0
2539,1000.0,2007-11-09,eltfeaa,592.0,0%,432xx,OH,1 year,0.0
2540,6500.0,2007-11-09,I am in the process of moving out and need money for a security deposit as well as furniture for the apartment. A loan of $6500 would help me in this process.,545.0,4.01%,089xx,NJ,< 1 year,0.0
2541,5500.0,2007-11-09,great_family,439.0,13.77%,473xx,IN,4 years,0.0
2542,800.0,2007-11-09,mike1,595.0,14.95%,499xx,MI,2 years,0.0
2543,17000.0,2007-11-09,lisa yoyo,657.0,59.2%,338xx,FL,7 years,0.0
2544,4000.0,2007-11-09,levy_sh,641.0,1.55%,320xx,FL,1 year,0.0
2545,1000.0,2007-11-09,mikewj76,576.0,46.06%,320xx,FL,10+ years,0.0
2546,15000.0,2007-11-09,Lastchance,600.0,4.99%,334xx,FL,< 1 year,0.0
2547,10000.0,2007-11-09,Peter,611.0,0%,144xx,NY,8 years,0.0
2548,2000.0,2007-11-09,HGB811,474.0,11.26%,303xx,GA,< 1 year,0.0
2549,8500.0,2007-11-09,jblovell,483.0,5.91%,685xx,NE,4 years,0.0
2550,8000.0,2007-11-09,marilee1111,481.0,26.11%,857xx,AZ,< 1 year,0.0
2551,1000.0,2007-11-09,tracil,459.0,0%,727xx,AR,< 1 year,0.0
2552,8500.0,2007-11-09,callen,463.0,22.97%,685xx,NE,< 1 year,0.0
2553,8000.0,2007-11-09,savathens,556.0,12.62%,303xx,GA,1 year,0.0
2554,6000.0,2007-11-09,acolemanou,527.0,36.62%,731xx,OK,5 years,0.0
2555,7500.0,2007-11-09,clairemw000,524.0,633.6%,295xx,SC,< 1 year,0.0
2556,500.0,2007-11-09,spcmcnamee,503.0,1.71%,109xx,NY,< 1 year,0.0
2557,7000.0,2007-11-09,gsleader,539.0,2.35%,863xx,AZ,10+ years,0.0
2558,8500.0,2007-11-09,Semper Paratus,0.0,0%,334xx,FL,1 year,0.0
2559,11000.0,2007-11-09,grivera79,599.0,36.27%,301xx,GA,5 years,0.0
2560,5000.0,2007-11-09,NewJob1,608.0,0.37%,302xx,GA,10+ years,0.0
2561,9500.0,2007-11-09,marcher12,663.0,34.72%,346xx,FL,4 years,0.0
2562,3000.0,2007-11-09,tmdvld2005,533.0,14.35%,339xx,FL,< 1 year,0.0
2563,2000.0,2007-11-09,Ram,491.0,27.17%,285xx,NC,10+ years,0.0
2564,2500.0,2007-11-09,mack19769,558.0,11.73%,436xx,OH,3 years,0.0
2565,10000.0,2007-11-09,nina1,618.0,2.48%,336xx,FL,< 1 year,0.0
2566,4000.0,2007-11-09,PatLaschinger,497.0,1.54%,993xx,WA,4 years,0.0
2567,1500.0,2007-11-09,sons first home,585.0,20.37%,468xx,IN,5 years,0.0
2568,7000.0,2007-11-10,tcameron2,585.0,13.77%,982xx,WA,< 1 year,0.0
2569,2000.0,2007-11-10,tucson_man,434.0,34.36%,857xx,AZ,8 years,0.0
2570,6000.0,2007-11-10,teh2626090,601.0,27.92%,038xx,NH,< 1 year,0.0
2571,10000.0,2007-11-10,Benmac,540.0,3.98%,454xx,OH,< 1 year,0.0
2572,6000.0,2007-11-10,Willy P.,692.0,14.35%,550xx,MN,< 1 year,0.0
2573,7000.0,2007-11-10,linsey080903,497.0,13.53%,770xx,TX,9 years,0.0
2574,15000.0,2007-11-10,jimgriffin,609.0,1.01%,232xx,VA,10+ years,0.0
2575,5000.0,2007-11-10,lampkins,565.0,0%,761xx,TX,< 1 year,0.0
2576,7500.0,2007-11-10,SisnerosCrew,486.0,0%,871xx,NM,< 1 year,0.0
2577,5000.0,2007-11-10,To pay off High Interest Creidt Cards,625.0,37.61%,945xx,CA,4 years,0.0
2578,12500.0,2007-11-10,mrjoe06606,584.0,13.82%,066xx,CT,< 1 year,0.0
2579,2500.0,2007-11-10,countrypickin,526.0,33.55%,336xx,FL,< 1 year,0.0
2580,18000.0,2007-11-10,kleithe,680.0,27.67%,750xx,TX,2 years,0.0
2581,1000.0,2007-11-10,"I would like to get the money to buy a vehicle a man in my complex has,my car I have now is about on its last leg.I also deliver papers in the morning so I need a dependible car.",610.0,13.3%,980xx,WA,1 year,0.0
2582,5000.0,2007-11-10,bigby,643.0,33.36%,087xx,NJ,10+ years,0.0
2583,10000.0,2007-11-10,2bfree,522.0,27.72%,641xx,MO,1 year,0.0
2584,8000.0,2007-11-10,mikulas2,625.0,16.65%,600xx,IL,2 years,0.0
2585,3000.0,2007-11-10,cafemocha1106,628.0,29.83%,453xx,OH,< 1 year,0.0
2586,15000.0,2007-11-10,ajerry15,621.0,7.03%,420xx,KY,3 years,0.0
2587,3000.0,2007-11-10,jlm5687,575.0,38.4%,087xx,NJ,2 years,0.0
2588,5000.0,2007-11-10,jmt,461.0,6.87%,327xx,FL,2 years,0.0
2589,6000.0,2007-11-10,ahill,564.0,2.04%,010xx,MA,< 1 year,0.0
2590,5000.0,2007-11-10,andystow,623.0,36.73%,531xx,WI,5 years,0.0
2591,2000.0,2007-11-10,esesmom,621.0,10.68%,121xx,NY,1 year,0.0
2592,14000.0,2007-11-10,Trager,429.0,1.31%,282xx,NC,2 years,0.0
2593,5000.0,2007-11-10,hindmate,552.0,12.56%,852xx,AZ,10+ years,0.0
2594,10400.0,2007-11-10,MrPowerful,656.0,0%,127xx,NY,< 1 year,0.0
2595,5000.0,2007-11-10,Debt Payback,659.0,3.36%,089xx,NJ,< 1 year,0.0
2596,3000.0,2007-11-10,Carolstar,580.0,38.14%,960xx,CO,2 years,0.0
2597,7000.0,2007-11-10,BackOnTrac,497.0,25.7%,210xx,MD,< 1 year,0.0
2598,2500.0,2007-11-11,Need pc technician certifications,454.0,5.04%,726xx,AR,5 years,0.0
2599,12000.0,2007-11-11,shopgirl785,666.0,32.48%,660xx,KS,1 year,0.0
2600,2500.0,2007-11-11,Jim,659.0,12.51%,532xx,WI,6 years,0.0
2601,20000.0,2007-11-11,elahti,489.0,0%,548xx,WI,2 years,0.0
2602,15000.0,2007-11-11,npersad20,470.0,0%,280xx,NC,< 1 year,0.0
2603,8000.0,2007-11-11,marlopez73,423.0,27.49%,280xx,NC,4 years,0.0
2604,2000.0,2007-11-11,upshaw,,100%,958xx,CA,10+ years,0.0
2605,3000.0,2007-11-11,Looking for loan to pay off bills,683.0,24.21%,320xx,FL,< 1 year,0.0
2606,10000.0,2007-11-11,Harvardropout..,717.0,5.92%,142xx,NY,< 1 year,0.0
2607,4000.0,2007-11-11,net03,554.0,12.61%,322xx,FL,9 years,0.0
2608,500.0,2007-11-11,jlowell,551.0,11.52%,322xx,FL,4 years,0.0
2609,1000.0,2007-11-11,luis101,0.0,0%,463xx,IN,< 1 year,0.0
2610,12000.0,2007-11-11,m2mfour,437.0,30.97%,802xx,CO,4 years,0.0
2611,2000.0,2007-11-11,Luz_Muniz89,0.0,0.69%,120xx,NY,5 years,0.0
2612,7500.0,2007-11-11,robert1967,564.0,15.94%,347xx,FL,< 1 year,0.0
2613,15000.0,2007-11-11,mhadi1,611.0,0%,328xx,FL,1 year,0.0
2614,10000.0,2007-11-11,Flyrite609,599.0,13.72%,082xx,NJ,10+ years,0.0
2615,15000.0,2007-11-11,tsmith91,583.0,29.34%,295xx,SC,< 1 year,0.0
2616,700.0,2007-11-12,dany72,636.0,23.53%,070xx,NJ,2 years,0.0
2617,10000.0,2007-11-12,debbski,452.0,11.56%,852xx,AZ,1 year,0.0
2618,3000.0,2007-11-12,Rlamb1968,476.0,0%,144xx,NY,6 years,0.0
2619,15000.0,2007-11-12,dlw,606.0,15.54%,365xx,AL,1 year,0.0
2620,15000.0,2007-11-12,lcamd,720.0,91.88%,212xx,MD,< 1 year,0.0
2621,20000.0,2007-11-12,tiffgiggles00,607.0,36.04%,104xx,NY,1 year,0.0
2622,5000.0,2007-11-12,cc340no,451.0,6.3%,700xx,LA,1 year,0.0
2623,15000.0,2007-11-12,flubes,469.0,11.1%,017xx,MA,1 year,0.0
2624,15000.0,2007-11-12,kbslim,548.0,32.55%,752xx,TX,2 years,0.0
2625,10000.0,2007-11-12,Melinda1234,638.0,26.28%,841xx,UT,4 years,0.0
2626,11000.0,2007-11-12,dinemo,537.0,29.54%,906xx,CA,3 years,0.0
2627,5000.0,2007-11-12,tigger,592.0,3%,349xx,FL,10+ years,0.0
2628,6000.0,2007-11-12,olivias,0.0,0%,112xx,NY,4 years,0.0
2629,8000.0,2007-11-12,tjohnso4,636.0,41.28%,301xx,GA,2 years,0.0
2630,22600.0,2007-11-12,success-08,427.0,4.55%,330xx,FL,10+ years,0.0
2631,1500.0,2007-11-12,Irena,0.0,0%,283xx,NC,2 years,0.0
2632,6000.0,2007-11-12,curtisbjr331,0.0,8.59%,122xx,NY,5 years,0.0
2633,1500.0,2007-11-12,seventhangel,669.0,27.12%,112xx,NY,4 years,0.0
2634,5000.0,2007-11-12,wowoodfah,628.0,1.47%,598xx,MT,< 1 year,0.0
2635,1000.0,2007-11-12,CCat,470.0,29.68%,100xx,NY,6 years,0.0
2636,4500.0,2007-11-12,tinker2710,533.0,0%,853xx,AZ,< 1 year,0.0
2637,7000.0,2007-11-12,hawk4032,522.0,8.84%,441xx,OH,4 years,0.0
2638,4500.0,2007-11-12,Please Help Consolidate My Debt...,599.0,6.99%,331xx,FL,1 year,0.0
2639,7000.0,2007-11-12,money4032,663.0,45.53%,441xx,OH,5 years,0.0
2640,15000.0,2007-11-12,mary,526.0,4.8%,012xx,MA,10+ years,0.0
2641,1000.0,2007-11-12,bulldogs103170,615.0,22.71%,306xx,GA,7 years,0.0
2642,5000.0,2007-11-12,ccnative,591.0,16.6%,026xx,MA,3 years,0.0
2643,15000.0,2007-11-12,Railer1,689.0,46.3%,238xx,VA,< 1 year,0.0
2644,5000.0,2007-11-12,SEEKING HELP,633.0,46.38%,070xx,NJ,5 years,0.0
2645,25000.0,2007-11-12,pebblistone,697.0,28.03%,111xx,NY,8 years,0.0
2646,25000.0,2007-11-12,AkAv8r,693.0,44.25%,996xx,AK,< 1 year,0.0
2647,500.0,2007-11-12,TomSmith,482.0,16.42%,342xx,FL,1 year,0.0
2648,21000.0,2007-11-12,pxlo123,473.0,6.33%,972xx,OR,< 1 year,0.0
2649,1500.0,2007-11-13,lacant6,574.0,7.92%,210xx,MD,10+ years,0.0
2650,5000.0,2007-11-13,JOHNNY69,509.0,32.16%,072xx,NJ,3 years,0.0
2651,1500.0,2007-11-13,jayhawk,435.0,19.37%,322xx,FL,10+ years,0.0
2652,4000.0,2007-11-13,mcall,493.0,26.16%,474xx,IN,8 years,0.0
2653,500.0,2007-11-13,insenceman,516.0,0.54%,104xx,NY,2 years,0.0
2654,2500.0,2007-11-13,fckbthornton,532.0,4.78%,850xx,AZ,1 year,0.0
2655,25000.0,2007-11-13,MORRISLEON,463.0,0.6%,191xx,NY,6 years,0.0
2656,6800.0,2007-11-13,matt9394,436.0,4.17%,704xx,LA,10+ years,0.0
2657,8500.0,2007-11-13,matt3232,535.0,0%,704xx,LA,10+ years,0.0
2658,25000.0,2007-11-13,ukblue1221,664.0,15.7%,405xx,KY,10+ years,0.0
2659,8500.0,2007-11-13,matt3274,542.0,2.15%,704xx,LA,10+ years,0.0
2660,5000.0,2007-11-13,coolman,451.0,17.45%,802xx,CO,10+ years,0.0
2661,5000.0,2007-11-13,todd1227,556.0,11.75%,704xx,LA,10+ years,0.0
2662,6000.0,2007-11-13,casey,637.0,19.09%,601xx,IN,< 1 year,0.0
